pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,dec_str,ra,st_raerr,dec,st_decerr,st_posn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,pl_nnotes,rowupdate,pl_facility
"HD 95086",b,"HD 95086 b",Imaging,0,1,,,,,0,55.7,2.5,-2.5,0,2,,,,,0,,,,,0,5,2,-2,0,4,Mass,,,,,0,,,,,0,0,0,0,10h57m03.02s,-68d40m02.4s,164.262589,1.0E-6,-68.667343,1.0E-6,2,86.44,0.24,-0.24,0,4,7.36,0.01,0,"V (Johnson)",7.309,,0,,,,,1,1.6,,,0,2,,,,,1,1,2014-05-14,"Paranal Observatory"
"HD 95089",b,"HD 95089 b","Radial Velocity",0,2,464.4,3.8,-3.8,0,2,1.36,0.13,-0.13,0,2,0.119,0.072,-0.072,0,2,,,,,0,1.26,0.085,-0.085,0,2,Msini,,,,,0,,,,,0,0,0,0,10h58m47.74s,+01d43m45.2s,164.698898,3.0E-6,1.729216,2.0E-6,2,137.46,1.95,-1.95,0,2,7.92,,0,"V (Johnson)",7.661,,0,4918,,,0,5,1.54,,,0,5,5.08,,,0,4,1,2018-12-06,"W. M. Keck Observatory"
"HD 95127",b,"HD 95127 b","Radial Velocity",0,1,482,5,-5,0,2,1.28,0.08,-0.08,0,2,0.11,0.1,-0.1,0,2,,,,,0,10.63,8.06,-8.06,0,2,Msini,,,,,0,,,,,0,0,0,0,10h59m35.09s,+43d48m52.1s,164.896194,2.0E-6,43.814465,2.0E-6,2,689.75,45.77,-45.77,0,3,8.15,0.01,0,"V (Johnson)",7.721,,0,4218,30,-30,0,3,3.7,4.16,-4.16,0,2,41.01,18.22,-18.22,0,3,0,2018-09-06,"McDonald Observatory"
"HD 96063",b,"HD 96063 b","Radial Velocity",0,1,362.5,2.2,-2.2,0,2,1.11,0.14,-0.14,0,2,0.17,0.11,-0.11,0,2,,,,,0,1.27,0.27,-0.27,0,2,Msini,,,,,0,,,,,0,0,0,0,11h04m44.45s,-02d30m47.6s,166.185226,4.0E-6,-2.513218,2.0E-6,2,140.62,1.33,-1.33,0,2,8.21,,0,"V (Johnson)",7.97,,0,5020,,,0,5,1.37,,,0,4,4.75,,,0,4,0,2018-12-06,"W. M. Keck Observatory"
"HD 96167",b,"HD 96167 b","Radial Velocity",0,1,498.04,0.76,-0.76,0,4,1.332,0.098,-0.098,0,4,0.685,0.029,-0.029,0,4,,,,,0,0.717,0.04,-0.04,0,4,Msini,,,,,0,,,,,0,0,0,0,11h05m15.07s,-10d17m28.7s,166.31279,3.0E-6,-10.291301,3.0E-6,2,85.51,0.41,-0.41,0,2,8.09,,0,"V (Johnson)",7.928,,0,5733,,,0,7,1.27,,,0,6,1.94,,,0,6,0,2018-12-06,"W. M. Keck Observatory"
"HD 96127",b,"HD 96127 b","Radial Velocity",0,1,647.29999,17,-17,0,2,1.42,0.13,-0.13,0,2,0.3,0.1,-0.1,0,2,,,,,0,20.96,12.99,-12.99,0,2,Msini,,,,,0,,,,,0,0,0,0,11h05m45.95s,+44d18m05.6s,166.441452,2.0E-6,44.301559,2.0E-6,2,597.42,26.09,-26.09,0,2,7.43,,0,"V (Johnson)",6.882,,0,3943,23,-23,0,4,10.94,10.02,-10.02,0,3,51.1,22.81,-22.81,0,4,0,2018-09-06,"McDonald Observatory"
"HD 233604",b,"HD 233604 b","Radial Velocity",0,1,192,0.22,-0.22,0,1,0.747,,,0,1,0.05,0.03,-0.03,0,1,,,,,0,6.575,,,0,1,Msini,,,,,0,,,,,0,0,0,0,09h09m48.81s,+53d34m05.6s,137.45338,1.9E-5,53.56823,1.7E-5,1,868.63,27.77,-27.77,0,1,10.406,0.049,0,"V (Johnson)",10.105,,0,4791,45,-45,0,2,1.5,0.3,-0.3,0,1,10.9,0.6,-0.6,0,2,0,2014-05-14,"McDonald Observatory"
"HD 240210",b,"HD 240210 b","Radial Velocity",0,1,501.75,2.33,-2.33,0,1,1.16,,,0,1,0.15,0.02,-0.02,0,1,,,,,0,5.21,,,0,1,Msini,,,,,0,,,,,0,0,0,0,23h10m29.23s,+57d01m46.0s,347.621792,,57.029456,,2,142.86,84.42,-38.69,0,3,8.33,,0,"V (Johnson)",7.645,,0,4297,25,-25,0,3,0.82,0.15,-0.15,0,2,,,,,2,0,2014-11-19,"McDonald Observatory"
"HD 240237",b,"HD 240237 b","Radial Velocity",0,1,745.70001,14,-14,0,2,1.92,0.16,-0.16,0,2,0.4,0.1,-0.1,0,2,,,,,0,15.89,5.58,-5.58,0,2,Msini,,,,,0,,,,,0,0,0,0,23h15m42.22s,+58d02m35.7s,348.925934,2.0E-6,58.04324,2.0E-6,2,958.16,33.42,-33.42,0,2,8.19,,0,"V (Johnson)",7.493,,0,3926,100,-100,0,4,8.76,4.21,-4.21,0,3,71.23,17.07,-17.07,0,4,0,2018-09-06,"McDonald Observatory"
"HD 290327",b,"HD 290327 b","Radial Velocity",0,1,2443,160,-160,0,2,3.43,0.16,-0.16,0,2,0.08,0.05,-0.05,0,2,,,,,0,2.43,0.42,-0.42,0,2,Msini,,,,,0,,,,,0,0,0,0,05h23m21.56s,-02d16m39.4s,80.839851,3.0E-6,-2.277619,2.0E-6,2,56.52,0.15,-0.15,0,3,8.99,,0,"V (Johnson)",8.804,,0,5505,63,-63,0,3,0.84,0.2,-0.2,0,2,0.95,0.03,-0.03,0,3,0,2018-09-06,"La Silla Observatory"
"HD 285968",b,"HD 285968 b","Radial Velocity",0,1,8.7836,0.0054,-0.0054,0,2,0.066,,,0,2,0,,,0,2,,,,,0,0.026,,,0,2,Msini,,,,,0,,,,,0,0,0,0,04h42m55.78s,+18d57m29.4s,70.732407,8.0E-6,18.958172,5.0E-6,5,9.47,0.01,-0.01,0,6,10.038,0.049,0,"V (Johnson)",9,,0,3679,77,-77,0,3,0.45,,,0,3,0.45,0.02,-0.02,0,3,0,2014-11-19,"La Silla Observatory"
"HD 285507",b,"HD 285507 b","Radial Velocity",0,1,6.0881,0.0018,-0.0018,0,2,0.06,0,0,0,1,0.09,0.02,-0.02,0,2,,,,,0,0.98,0.1,-0.1,0,2,Msini,,,,,0,,,,,0,0,0,0,04h07m01.22s,+15d20m06.1s,61.755104,5.0E-6,15.335032,4.0E-6,2,45.09,0.24,-0.24,0,3,10.267,0.06,0,"V (Johnson)",10.04,,0,4503,73,-73,0,3,0.82,0.12,-0.12,0,2,0.69,0.02,-0.02,0,3,0,2018-09-06,"Fred Lawrence Whipple Observatory"
"HD 330075",b,"HD 330075 b","Radial Velocity",0,1,3.38773,8.0E-5,-8.0E-5,0,2,0.04,0,0,0,2,0,,,0,2,,,,,0,0.48,0.02,-0.02,0,2,Msini,,,,,0,,,,,0,0,0,0,15h49m37.69s,-49d57m48.7s,237.407043,3.0E-6,-49.963524,3.0E-6,2,45.36,0.09,-0.09,0,4,9.334,0.023,0,"V (Johnson)",9.092,,0,5000,21,-21,0,7,0.47,0.04,-0.04,0,4,0.84,0.01,-0.01,0,3,0,2018-09-06,"La Silla Observatory"
"HIP 5158",b,"HIP 5158 b","Radial Velocity",0,2,345.72,5.37,-5.37,0,3,0.89,,,0,3,0.52,0.08,-0.08,0,3,,,,,0,1.42,,,0,3,Msini,,,,,0,,,,,0,0,0,0,01h06m02.05s,-22d27m11.4s,16.508533,5.0E-6,-22.453154,3.0E-6,2,51.68,0.1,-0.1,0,2,10.167,0.035,0,"V (Johnson)",9.802,,0,4962,89,-89,0,3,0.78,0.02,-0.02,0,2,,,,,2,0,2014-05-14,"La Silla Observatory"
"HIP 5158",c,"HIP 5158 c","Radial Velocity",0,2,9017.76,3180.74,-3180.74,0,1,7.7,1.88,-1.88,0,1,0.14,0.1,-0.1,0,1,,,,,0,15.04,10.55,-10.55,0,1,Msini,,,,,0,,,,,0,0,0,0,01h06m02.05s,-22d27m11.4s,16.508533,5.0E-6,-22.453154,3.0E-6,2,51.68,0.1,-0.1,0,2,10.167,0.035,0,"V (Johnson)",9.802,,0,4962,89,-89,0,3,0.78,0.02,-0.02,0,2,,,,,2,0,2015-09-10,"La Silla Observatory"
"HIP 12961",b,"HIP 12961 b","Radial Velocity",0,1,57.435,0.042,-0.042,0,2,0.25,0.01,-0.01,0,2,0.17,0.03,-0.03,0,2,,,,,0,0.36,0.07,-0.07,0,2,Msini,,,,,0,,,,,0,0,0,0,02h46m42.89s,-23d05m11.8s,41.678692,4.0E-6,-23.086611,3.0E-6,3,23.39,0.02,-0.02,0,3,10.24,0.01,0,"V (Johnson)",9.599,,0,3901,175,-175,0,3,0.69,0.19,-0.19,0,2,0.65,0.06,-0.06,0,3,0,2018-09-06,"La Silla Observatory"
"HIP 14810",b,"HIP 14810 b","Radial Velocity",0,3,6.673892,8.0E-6,-8.0E-6,0,5,0.0696,0.0044,-0.0044,0,5,0.14399,0.00087,-0.00087,0,5,,,,,0,3.9,0.49,-0.49,0,5,Msini,,,,,0,,,,,0,0,0,0,03h11m14.23s,+21d05m50.5s,47.809292,4.0E-6,21.097359,3.0E-6,2,50.55,0.11,-0.11,0,4,8.52,,0,"V (Johnson)",8.333,,0,5544,,,0,7,1.01,0.19,-0.19,0,6,1.07,0.08,-0.08,0,5,0,2018-09-27,"W. M. Keck Observatory"
"HIP 14810",c,"HIP 14810 c","Radial Velocity",0,3,147.747,0.029,-0.029,0,3,0.549,0.034,-0.034,0,3,0.1566,0.0099,-0.0099,0,3,,,,,0,1.31,0.18,-0.18,0,3,Msini,,,,,0,,,,,0,0,0,0,03h11m14.23s,+21d05m50.5s,47.809292,4.0E-6,21.097359,3.0E-6,2,50.55,0.11,-0.11,0,4,8.52,,0,"V (Johnson)",8.333,,0,5544,,,0,7,1.01,0.19,-0.19,0,6,1.07,0.08,-0.08,0,5,0,2018-09-27,"W. M. Keck Observatory"
"HIP 14810",d,"HIP 14810 d","Radial Velocity",0,3,981.8,6.9,-6.9,0,2,1.94,0.13,-0.13,0,2,0.185,0.035,-0.035,0,2,,,,,0,0.59,0.1,-0.1,0,2,Msini,,,,,0,,,,,0,0,0,0,03h11m14.23s,+21d05m50.5s,47.809292,4.0E-6,21.097359,3.0E-6,2,50.55,0.11,-0.11,0,4,8.52,,0,"V (Johnson)",8.333,,0,5544,,,0,7,1.01,0.19,-0.19,0,6,1.07,0.08,-0.08,0,5,0,2018-09-27,"W. M. Keck Observatory"
"GJ 1148",b,"GJ 1148 b","Radial Velocity",0,2,41.38,0.002,-0.001,0,2,0.166,0.001,-0.001,0,2,0.38,0.01,-0.012,0,2,,,,,0,0.30425,0.00444,-0.00321,0,2,Msini,,,,,0,,,,,0,0,0,0,11h41m44.63s,+42d45m07.1s,175.435974,5.0E-6,42.751972,3.0E-6,4,11.02,0.01,-0.01,0,3,11.92,0.02,0,"V (Johnson)",10.577,,0,3264,,,0,2,0.35,,,0,1,0.4,,,0,1,0,2017-10-19,"W. M. Keck Observatory"
"HIP 57274",b,"HIP 57274 b","Radial Velocity",0,3,8.1352,0.004,-0.004,0,3,0.07,0,0,0,2,0.19,0.1,-0.1,0,3,,,,,0,0.02,0.01,-0.01,0,3,Msini,,,,,0,,,,,0,0,0,0,11h44m40.96s,+30d57m33.5s,176.170685,2.0E-6,30.959293,2.0E-6,3,25.88,0.03,-0.03,0,4,8.98,0.04,0,"V (Johnson)",8.571,,0,4510,136,-136,0,5,0.29,0.3,-0.3,0,4,0.78,0.05,-0.05,0,4,1,2018-09-06,"W. M. Keck Observatory"
"HIP 57274",c,"HIP 57274 c","Radial Velocity",0,3,32.03,0.02,-0.02,0,1,0.178,,,0,1,0.05,0.02,-0.02,0,1,,,,,0,0.40902,0.00944,-0.00944,0,1,Msini,,,,,0,,,,,0,0,0,0,11h44m40.96s,+30d57m33.5s,176.170685,2.0E-6,30.959293,2.0E-6,3,25.88,0.03,-0.03,0,4,8.98,0.04,0,"V (Johnson)",8.571,,0,4510,136,-136,0,5,0.29,0.3,-0.3,0,4,0.78,0.05,-0.05,0,4,0,2015-04-24,"W. M. Keck Observatory"
"HIP 57274",d,"HIP 57274 d","Radial Velocity",0,3,431.7,8.5,-8.5,0,1,1.01,,,0,1,0.27,0.05,-0.05,0,1,,,,,0,0.5267,0.03,-0.03,0,1,Msini,,,,,0,,,,,0,0,0,0,11h44m40.96s,+30d57m33.5s,176.170685,2.0E-6,30.959293,2.0E-6,3,25.88,0.03,-0.03,0,4,8.98,0.04,0,"V (Johnson)",8.571,,0,4510,136,-136,0,5,0.29,0.3,-0.3,0,4,0.78,0.05,-0.05,0,4,0,2015-03-26,"W. M. Keck Observatory"
"Ross 458",c,"Ross 458 c",Imaging,0,1,,,,0,0,1100,,,-1,2,,,,0,0,,,,0,0,6,,,0,2,Mass,1.25,,,0,1,,,,0,0,0,0,0,13h00m46.58s,+12d22m32.6s,195.194092,4.0E-6,12.375724,4.0E-6,4,11.51,0.02,-0.02,0,3,9.72,0.02,0,"V (Johnson)",8.908,,0,3621,,,0,2,0.49,,,0,1,0.63,,,0,1,2,2020-09-24,"Las Campanas Observatory"
"HIP 63242",b,"HIP 63242 b","Radial Velocity",0,1,124.6,,,0,1,0.565,,,0,1,0.23,,,0,1,,,,,0,9.18,,,0,1,Msini,,,,,0,,,,,0,0,0,0,12h57m31.96s,-65d38m47.3s,194.383163,2.0E-6,-65.646461,1.0E-6,2,157.16,0.7,-0.7,0,3,6.871,0.01,0,"V (Johnson)",6.565,,0,4830,100,-100,0,2,1.54,0.05,-0.05,0,1,,,,,1,0,2014-05-14,"Multiple Observatories"
"HIP 67851",b,"HIP 67851 b","Radial Velocity",0,2,88.9,0.1,-0.1,0,3,0.46,0.02,-0.02,0,3,0.05,0.04,-0.04,0,3,,,,,0,1.38,0.15,-0.15,0,3,Msini,,,,,0,,,,,0,0,0,0,13h53m52.06s,-35d18m51.7s,208.466919,2.0E-6,-35.314362,2.0E-6,2,65.96,1.74,-1.65,0,5,6.17,,0,"V (Johnson)",5.882,,0,4890,100,-100,0,4,1.63,0.22,-0.22,0,3,5.92,0.44,-0.44,0,4,0,2015-06-04,"Multiple Observatories"
"HIP 67851",c,"HIP 67851 c","Radial Velocity",0,2,2131.8,88.3,-88.3,0,3,3.82,0.23,-0.23,0,2,0.17,0.06,-0.06,0,3,,,,,0,5.98,0.76,-0.76,0,3,Msini,,,,,0,,,,,0,0,0,0,13h53m52.06s,-35d18m51.7s,208.466919,2.0E-6,-35.314362,2.0E-6,2,65.96,1.74,-1.65,0,5,6.17,,0,"V (Johnson)",5.882,,0,4890,100,-100,0,4,1.63,0.22,-0.22,0,3,5.92,0.44,-0.44,0,4,0,2015-06-04,"Multiple Observatories"
"HIP 70849",b,"HIP 70849 b","Radial Velocity",0,1,17337.5,15512.5,-15512.5,0,1,20.25,15.75,-15.75,0,1,0.715,0.245,-0.245,0,1,,,,,0,9,6,-6,0,1,Msini,,,,,0,,,,,0,0,0,0,14h29m18.56s,-46d27m49.7s,217.327347,5.0E-6,-46.463818,4.0E-6,3,24.07,0.02,-0.02,0,4,10.36,,0,"V (Johnson)",9.698,,0,4105,130,-130,0,3,0.63,0.03,-0.03,0,2,,,,,2,0,2014-05-14,"La Silla Observatory"
"HD 183263",c,"HD 183263 c","Radial Velocity",0,2,3070,110,-110,0,3,4.35,0.28,-0.28,0,2,0.239,0.064,-0.064,0,3,,,,,0,3.57,0.55,-0.55,0,3,Msini,,,,,0,,,,,0,0,0,0,19h28m24.57s,+08d21m29.0s,292.102386,3.0E-6,8.358054,2.0E-6,2,54.28,0.11,-0.11,0,3,7.861,0.012,0,"V (Johnson)",7.718,,0,5948,27,-27,0,5,1.31,0.07,-0.07,0,5,1.23,0.02,-0.02,0,4,0,2014-07-23,"W. M. Keck Observatory"
"HD 185269",b,"HD 185269 b","Radial Velocity",0,1,6.83776,0.00027,-0.00027,0,4,0.077,0.0034,-0.0034,0,4,0.229,0.014,-0.014,0,4,,,,,0,1.01,0.014,-0.014,0,4,Msini,,,,,0,,,,,0,0,0,0,19h37m11.74s,+28d29m59.5s,294.29892,1.0E-6,28.499865,1.0E-6,2,52.07,0.08,-0.08,0,6,6.67,,0,"V (Johnson)",6.518,,0,5923,,,0,7,1.3,,,0,6,2,,,0,6,0,2018-12-06,"Lick Observatory"
"HD 187085",b,"HD 187085 b","Radial Velocity",0,1,1019.74,21.29,-22.58,0,2,2.1,0.032,-0.032,0,2,0.251,0.221,-0.191,0,2,,,,,0,0.836,0.011,-0.011,0,2,Msini,,,,,0,,,,,0,0,0,0,19h49m33.97s,-37d46m50.0s,297.391541,3.0E-6,-37.780552,2.0E-6,2,45.96,0.09,-0.09,0,2,7.225,,0,"V (Johnson)",7.075,,0,6117,27,-27,0,6,1.19,0.02,-0.02,0,5,1.27,0.07,-0.07,0,4,0,2019-06-27,"Anglo-Australian Telescope"
"HD 187123",b,"HD 187123 b","Radial Velocity",0,2,3.0965828,7.8E-6,-7.8E-6,0,5,0.0426,0.0025,-0.0025,0,4,0.0103,0.0059,-0.0059,0,5,,,,,0,0.523,0.043,-0.043,0,5,Msini,,,,,0,,,,,0,0,0,0,19h46m58.11s,+34d25m10.3s,296.742126,1.0E-6,34.419525,2.0E-6,2,46.02,0.07,-0.07,0,3,7.832,0.011,0,"V (Johnson)",7.673,,0,5830,40,-40,0,4,1,0.1,-0.1,0,5,,,,,2,0,2014-07-23,"W. M. Keck Observatory"
"HD 187123",c,"HD 187123 c","Radial Velocity",0,2,3810,420,-420,0,3,4.89,0.53,-0.53,0,2,0.252,0.033,-0.033,0,3,,,,,0,1.99,0.25,-0.25,0,3,Msini,,,,,0,,,,,0,0,0,0,19h46m58.11s,+34d25m10.3s,296.742126,1.0E-6,34.419525,2.0E-6,2,46.02,0.07,-0.07,0,3,7.832,0.011,0,"V (Johnson)",7.673,,0,5830,40,-40,0,4,1,0.1,-0.1,0,5,,,,,2,0,2014-07-23,"W. M. Keck Observatory"
"HD 188015",b,"HD 188015 b","Radial Velocity",0,1,461.2,1.7,-1.7,0,2,1.203,0.07,-0.07,0,2,0.137,0.026,-0.026,0,2,,,,,0,1.5,0.13,-0.13,0,2,Msini,,,,,0,,,,,0,0,0,0,19h52m04.54s,+28d06m01.4s,298.018921,1.0E-6,28.100376,2.0E-6,2,50.74,0.11,-0.11,0,4,8.234,0.011,0,"V (Johnson)",8.066,,0,5746,,,0,3,1.09,,,0,3,,,,,2,0,2014-07-23,"W. M. Keck Observatory"
"HD 189733",b,"HD 189733 b","Radial Velocity",0,1,2.21857567,1.5E-7,-1.5E-7,0,12,,,,,7,0,,,0,5,85.71,0,0,0,10,1.13,0.08,-0.08,0,10,Mass,1.13,0.01,-0.01,0,9,,,,,8,0,0,0,20h00m43.71s,+22d42m39.1s,300.182129,2.0E-6,22.710854,1.0E-6,3,19.78,0.01,-0.01,0,6,7.67,0.03,0,"V (Johnson)",7.414,,0,5052,16,-16,0,12,0.79,0.08,-0.08,0,11,0.75,0.01,-0.01,0,13,0,2018-12-06,"Haute-Provence Observatory"
"HD 190360",b,"HD 190360 b","Radial Velocity",0,2,2915.03687,29,-29,0,6,3.97,0.07,-0.07,0,4,0.31,0.02,-0.02,0,6,,,,,0,1.54,0.08,-0.08,0,6,Msini,,,,,0,,,,,0,0,0,0,20h03m37.40s,+29d53m48.5s,300.905853,1.0E-6,29.896805,1.0E-6,4,16.01,0.02,-0.02,0,6,5.73,,0,"V (Johnson)",5.534,,0,5552,11,-11,0,7,0.99,0.08,-0.08,0,8,1.14,0.02,-0.02,0,5,1,2018-09-06,"Haute-Provence Observatory"
"HD 190360",c,"HD 190360 c","Radial Velocity",0,2,17.111,0.0048,-0.0048,0,3,0.1304,0.0075,-0.0075,0,2,0.237,0.082,-0.082,0,3,,,,,0,0.06,0.0076,-0.0076,0,3,Msini,,,,,0,,,,,0,0,0,0,20h03m37.40s,+29d53m48.5s,300.905853,1.0E-6,29.896805,1.0E-6,4,16.01,0.02,-0.02,0,6,5.73,,0,"V (Johnson)",5.534,,0,5552,11,-11,0,7,0.99,0.08,-0.08,0,8,1.14,0.02,-0.02,0,5,1,2014-08-21,"W. M. Keck Observatory"
"HD 190647",b,"HD 190647 b","Radial Velocity",0,1,1176.45,3.1,-2.83,0,3,2.231,0.019,-0.019,0,3,0.224,0.014,-0.014,0,3,,,,,0,1.985,0.033,-0.033,0,3,Msini,,,,,0,,,,,0,0,0,0,20h07m19.67s,-35d32m19.1s,301.83197,3.0E-6,-35.538631,2.0E-6,2,54.56,0.15,-0.15,0,2,7.779,,0,"V (Johnson)",7.594,,0,5656,60,-60,0,6,1.07,0.03,-0.03,0,5,1.38,0.09,-0.09,0,4,0,2019-06-27,"La Silla Observatory"
"HD 190984",b,"HD 190984 b","Radial Velocity",0,1,4885,1600,-1600,0,1,5.5,,,0,1,0.57,0.1,-0.1,0,1,,,,,0,3.1,,,0,1,Msini,,,,,0,,,,,0,0,0,0,20h11m30.72s,-64d37m13.7s,302.877991,2.0E-6,-64.620468,2.0E-6,2,148.81,0.98,-0.98,0,3,8.76,,0,"V (Johnson)",8.611,,0,5988,25,-25,0,2,0.91,,,0,1,1.53,,,0,2,0,2014-08-21,"La Silla Observatory"
"HD 192263",b,"HD 192263 b","Radial Velocity",0,1,24.3556,0.0046,-0.0046,0,6,0.15,0,0,0,6,0.05,0.04,-0.04,0,6,,,,,0,0.56,0.05,-0.05,0,6,Msini,,,,,0,,,,,0,0,0,0,20h13m59.85s,-00d52m00.8s,303.499359,4.0E-6,-0.866877,2.0E-6,3,19.65,0.02,-0.02,0,5,7.79,,0,"V (Johnson)",7.496,,0,4976,18,-18,0,10,0.66,0.08,-0.08,0,9,0.74,0.01,-0.01,0,6,0,2018-09-06,"La Silla Observatory"
"HD 192310",b,"HD 192310 b","Radial Velocity",0,2,74.72,0.1,-0.1,0,2,0.32,0.005,-0.005,0,2,0.13,0.04,-0.04,0,2,90,,,0,1,0.0532,0.0028,-0.0028,0,2,Msin(i)/sin(i),,,,,0,,,,,0,0,0,0,20h15m17.39s,-27d01m58.7s,303.822449,2.0E-6,-27.032976,1.0E-6,4,8.8,0.01,-0.01,0,4,5.73,,0,"V (Johnson)",5.453,,0,5166,49,-49,0,7,0.8,,,0,6,,,,,4,0,2015-07-02,"La Silla Observatory"
"HD 192310",c,"HD 192310 c","Radial Velocity",0,2,525.8,9.2,-9.2,0,1,1.18,0.025,-0.025,0,1,0.32,0.11,-0.11,0,1,90,,,0,1,0.076,0.016,-0.016,0,1,Msin(i)/sin(i),,,,,0,,,,,0,0,0,0,20h15m17.39s,-27d01m58.7s,303.822449,2.0E-6,-27.032976,1.0E-6,4,8.8,0.01,-0.01,0,4,5.73,,0,"V (Johnson)",5.453,,0,5166,49,-49,0,7,0.8,,,0,6,,,,,4,0,2015-07-02,"La Silla Observatory"
"HD 192699",b,"HD 192699 b","Radial Velocity",0,1,340.94,0.92,-0.92,0,4,1.063,0.049,-0.049,0,4,0.082,0.041,-0.041,0,4,,,,,0,2.096,0.093,-0.093,0,4,Msini,,,,,0,,,,,0,0,0,0,20h16m06.01s,+04d34m50.9s,304.025024,2.0E-6,4.580795,2.0E-6,2,72.01,0.27,-0.27,0,3,6.44,,0,"V (Johnson)",6.206,,0,5041,,,0,6,1.38,,,0,6,4.41,,,0,5,0,2018-12-06,"Lick Observatory"
"HD 195019",b,"HD 195019 b","Radial Velocity",0,1,18.20132,0.00039,-0.00039,0,6,0.14,0,0,0,5,0.01,0,0,0,6,,,,,0,3.98,0.17,-0.17,0,6,Msini,,,,,0,,,,,0,0,0,0,20h28m18.63s,+18d46m10.2s,307.077637,2.0E-6,18.769497,1.0E-6,2,37.71,0.07,-0.07,0,3,6.87,,0,"V (Johnson)",6.729,,0,5751,21,-21,0,8,1.21,0.08,-0.08,0,8,1.48,0.03,-0.03,0,4,0,2018-09-06,"Lick Observatory"
"HD 196050",b,"HD 196050 b","Radial Velocity",0,1,1378,21,-21,0,4,2.51,0.05,-0.05,0,4,0.23,0.04,-0.04,0,4,,,,,0,3.18,0.3,-0.3,0,4,Msini,,,,,0,,,,,0,0,0,0,20h37m51.71s,-60d38m04.1s,309.465454,1.0E-6,-60.634483,2.0E-6,2,50.75,0.1,-0.1,0,2,7.5,,0,"V (Johnson)",7.341,,0,5879,28,-28,0,9,1.31,0.17,-0.17,0,9,1.42,0.03,-0.03,0,4,0,2018-09-06,"Anglo-Australian Telescope"
"HD 196067",b,"HD 196067 b","Radial Velocity",0,1,3638,232,-185,0,1,5.02,0.19,-0.19,0,1,0.66,0.18,-0.09,0,1,,,,,0,6.9,3.9,-1.1,0,1,Msini,,,,,0,,,,,0,0,0,0,20h41m44.09s,-75d21m02.9s,310.433716,2.0E-6,-75.3508,2.0E-6,2,39.98,0.05,-0.05,0,3,6.03,,0,"V (Johnson)",6.326,,0,6017,46,-46,0,3,1.29,0.08,-0.08,0,2,1.73,0.21,-0.21,0,2,0,2014-05-14,"La Silla Observatory"
"HD 196885 A",b,"HD 196885 A b","Radial Velocity",0,1,1333,15,-15,0,3,2.37,0.02,-0.02,0,3,0.48,0.06,-0.06,0,3,,,,,0,2.58,0.16,-0.16,0,3,Msini,,,,,0,,,,,0,0,0,0,20h39m51.88s,+11d14m58.7s,309.966156,2.0E-6,11.249649,1.0E-6,2,34.2,0.06,-0.06,0,3,6.398,,0,"V (Johnson)",6.257,,0,6254,44,-44,0,4,1.28,0.05,-0.05,0,4,1.31,0.05,-0.05,0,4,0,2014-08-21,"Haute-Provence Observatory"
"HD 197037",b,"HD 197037 b","Radial Velocity",0,1,1035.7,13,-13,0,1,2.07,0.05,-0.05,0,1,0.22,0.07,-0.07,0,1,,,,,0,0.79,0.05,-0.05,0,1,Msini,,,,,0,,,,,0,0,0,0,20h39m32.96s,+42d14m54.8s,309.887329,1.0E-6,42.24855,1.0E-6,2,33,,,0,3,6.809,,0,"V (Johnson)",6.671,,0,6150,100,-100,0,3,1.11,,,0,2,,,,,2,0,2019-01-31,"McDonald Observatory"
"HD 200964",b,"HD 200964 b","Radial Velocity",0,2,606.3,3.8,-3.8,0,3,1.565,0.083,-0.083,0,3,0.087,0.035,-0.035,0,3,,,,,0,1.599,0.067,-0.067,0,3,Msini,,,,,0,,,,,0,0,0,0,21h06m39.84s,+03d48m11.2s,316.666016,3.0E-6,3.803119,1.0E-6,2,72.74,0.24,-0.24,0,3,6.48,,0,"V (Johnson)",6.232,,0,4982,,,0,6,1.39,,,0,5,4.92,,,0,5,0,2018-12-06,"Lick Observatory"
